cart_item_id,session_id,product_id,quantity,created_at,modified_at
411,122,984,3,2023-11-02 01:52:46,2023-11-02 01:55:46
412,123,634,3,2023-02-26 02:11:59,2023-02-26 02:25:59
413,123,766,2,2023-02-26 02:04:44,2023-02-26 02:11:44
414,124,907,1,2023-11-04 06:58:55,2023-11-04 07:15:55
415,124,567,2,2023-11-04 07:29:14,2023-11-04 07:31:14
416,124,828,2,2023-11-04 07:00:47,2023-11-04 07:07:47
417,124,45,1,2023-11-04 07:22:31,2023-11-04 07:39:31
418,124,270,2,2023-11-04 07:30:09,2023-11-04 07:48:09
419,124,497,4,2023-11-04 06:59:57,2023-11-04 07:08:57
420,125,408,3,2022-08-06 23:56:52,2022-08-07 00:22:52
421,126,74,4,2023-11-28 08:10:47,2023-11-28 08:11:47
422,126,561,3,2023-11-28 08:09:50,2023-11-28 08:24:50
423,126,608,5,2023-11-28 08:13:59,2023-11-28 08:14:59
424,126,797,1,2023-11-28 07:55:41,2023-11-28 07:59:41
425,126,94,1,2023-11-28 08:16:54,2023-11-28 08:36:54
426,127,604,3,2022-01-22 21:21:47,2022-01-22 21:30:47
427,127,973,3,2022-01-22 21:30:38,2022-01-22 21:38:38
428,127,388,1,2022-01-22 21:19:17,2022-01-22 21:30:17
429,127,288,2,2022-01-22 21:30:42,2022-01-22 21:51:42
430,127,676,2,2022-01-22 21:28:21,2022-01-22 21:55:21
431,127,956,4,2022-01-22 21:19:23,2022-01-22 21:34:23
432,127,77,2,2022-01-22 21:36:36,2022-01-22 21:56:36
433,128,673,4,2022-07-24 02:04:45,2022-07-24 02:26:45
434,128,931,5,2022-07-24 01:58:08,2022-07-24 02:09:08
435,128,258,1,2022-07-24 02:08:24,2022-07-24 02:24:24
436,128,574,2,2022-07-24 01:49:02,2022-07-24 02:13:02
437,128,321,1,2022-07-24 01:53:36,2022-07-24 01:56:36
438,128,114,5,2022-07-24 02:08:14,2022-07-24 02:20:14
439,129,740,3,2022-04-28 15:44:08,2022-04-28 15:48:08
440,129,951,4,2022-04-28 15:36:19,2022-04-28 15:47:19
441,130,264,5,2022-04-30 11:43:20,2022-04-30 12:10:20
442,130,941,2,2022-04-30 11:49:50,2022-04-30 11:52:50
443,130,586,2,2022-04-30 11:17:21,2022-04-30 11:22:21
444,131,990,2,2022-01-08 04:49:53,2022-01-08 05:08:53
445,131,800,4,2022-01-08 05:09:55,2022-01-08 05:23:55
446,131,287,4,2022-01-08 04:50:39,2022-01-08 04:53:39
447,131,62,4,2022-01-08 04:55:09,2022-01-08 05:02:09
448,131,42,1,2022-01-08 05:29:52,2022-01-08 05:35:52
449,132,246,5,2023-02-28 05:51:36,2023-02-28 06:04:36
450,132,722,1,2023-02-28 05:45:13,2023-02-28 06:04:13
451,133,14,1,2022-10-21 05:17:48,2022-10-21 05:37:48
452,134,532,4,2023-07-14 21:34:53,2023-07-14 21:53:53
453,134,729,1,2023-07-14 21:06:36,2023-07-14 21:33:36
454,134,82,4,2023-07-14 21:22:51,2023-07-14 21:43:51
455,135,629,4,2022-08-17 01:11:16,2022-08-17 01:16:16
456,135,59,3,2022-08-17 01:04:58,2022-08-17 01:09:58
457,135,804,2,2022-08-17 01:07:14,2022-08-17 01:20:14
458,136,41,5,2023-01-09 07:45:19,2023-01-09 08:04:19
459,136,777,4,2023-01-09 07:34:41,2023-01-09 07:57:41
460,136,223,1,2023-01-09 07:29:54,2023-01-09 07:42:54
461,137,243,3,2022-05-09 19:20:09,2022-05-09 19:23:09
462,137,398,4,2022-05-09 19:18:55,2022-05-09 19:35:55
463,137,583,4,2022-05-09 19:24:03,2022-05-09 19:49:03
464,137,111,3,2022-05-09 19:17:27,2022-05-09 19:20:27
465,138,126,3,2022-05-21 00:42:31,2022-05-21 00:52:31
466,138,407,1,2022-05-21 00:47:40,2022-05-21 01:13:40
467,138,252,3,2022-05-21 00:34:39,2022-05-21 00:46:39
468,138,720,2,2022-05-21 00:34:09,2022-05-21 00:39:09
469,138,946,4,2022-05-21 00:44:59,2022-05-21 01:05:59
470,139,348,5,2022-07-06 01:47:49,2022-07-06 02:15:49
471,139,361,1,2022-07-06 01:47:46,2022-07-06 01:51:46
472,139,881,4,2022-07-06 01:47:56,2022-07-06 01:57:56
473,139,955,3,2022-07-06 01:47:11,2022-07-06 01:51:11
474,139,504,1,2022-07-06 01:45:35,2022-07-06 02:09:35
475,139,1,3,2022-07-06 01:46:46,2022-07-06 01:51:46
476,139,496,3,2022-07-06 01:47:15,2022-07-06 02:02:15
477,139,925,5,2022-07-06 01:46:50,2022-07-06 01:48:50
478,140,833,5,2023-02-06 08:01:39,2023-02-06 08:17:39
479,140,478,4,2023-02-06 08:01:56,2023-02-06 08:16:56
480,140,64,3,2023-02-06 08:06:06,2023-02-06 08:10:06
481,140,270,1,2023-02-06 08:13:04,2023-02-06 08:23:04
482,140,801,5,2023-02-06 08:18:01,2023-02-06 08:35:01
483,140,884,3,2023-02-06 08:13:41,2023-02-06 08:31:41
484,140,726,3,2023-02-06 07:57:14,2023-02-06 08:12:14
485,140,810,4,2023-02-06 08:00:22,2023-02-06 08:03:22
486,141,355,4,2023-01-17 18:50:04,2023-01-17 18:58:04
487,141,874,2,2023-01-17 19:02:32,2023-01-17 19:17:32
488,141,380,3,2023-01-17 18:43:26,2023-01-17 18:56:26
489,141,968,4,2023-01-17 18:46:58,2023-01-17 18:47:58
490,141,443,4,2023-01-17 19:01:32,2023-01-17 19:02:32
491,141,539,2,2023-01-17 18:56:56,2023-01-17 19:24:56
492,141,587,4,2023-01-17 18:33:21,2023-01-17 19:00:21
493,141,707,3,2023-01-17 19:12:09,2023-01-17 19:18:09
494,142,284,3,2023-10-01 06:57:17,2023-10-01 07:07:17
495,142,109,1,2023-10-01 07:03:42,2023-10-01 07:08:42
496,143,727,5,2023-06-22 01:09:23,2023-06-22 01:19:23
497,143,492,3,2023-06-22 00:52:44,2023-06-22 01:02:44
498,143,954,1,2023-06-22 00:56:18,2023-06-22 01:15:18
499,143,204,4,2023-06-22 00:48:35,2023-06-22 01:01:35
500,144,861,5,2023-11-25 01:21:14,2023-11-25 01:28:14
501,144,377,1,2023-11-25 01:11:46,2023-11-25 01:16:46
502,145,33,5,2023-02-07 06:53:25,2023-02-07 07:22:25
503,145,572,3,2023-02-07 06:53:46,2023-02-07 06:57:46
504,145,841,1,2023-02-07 06:51:56,2023-02-07 07:19:56
505,145,974,4,2023-02-07 06:50:43,2023-02-07 07:05:43
506,145,294,4,2023-02-07 06:50:29,2023-02-07 07:11:29
507,145,615,2,2023-02-07 06:55:45,2023-02-07 07:16:45
508,145,386,3,2023-02-07 06:51:38,2023-02-07 07:00:38
509,146,421,2,2022-09-04 11:55:11,2022-09-04 12:16:11
510,146,844,2,2022-09-04 11:54:21,2022-09-04 12:23:21
511,146,731,4,2022-09-04 11:56:27,2022-09-04 12:01:27
512,146,714,1,2022-09-04 12:00:55,2022-09-04 12:27:55
513,146,959,3,2022-09-04 11:57:49,2022-09-04 12:04:49
514,146,822,3,2022-09-04 11:54:11,2022-09-04 12:01:11
515,146,365,4,2022-09-04 11:57:47,2022-09-04 12:18:47
516,146,845,3,2022-09-04 11:55:26,2022-09-04 12:25:26
517,147,939,5,2023-06-25 00:37:01,2023-06-25 01:02:01
518,147,647,2,2023-06-25 00:38:02,2023-06-25 00:50:02
519,147,858,5,2023-06-25 00:17:11,2023-06-25 00:32:11
520,148,598,3,2022-01-17 10:51:53,2022-01-17 10:56:53
521,148,617,2,2022-01-17 10:53:16,2022-01-17 11:19:16
522,148,108,1,2022-01-17 10:54:26,2022-01-17 11:03:26
523,149,110,4,2022-11-20 06:40:33,2022-11-20 06:49:33
524,149,515,4,2022-11-20 06:39:06,2022-11-20 07:09:06
525,149,841,5,2022-11-20 07:10:52,2022-11-20 07:16:52
526,149,476,1,2022-11-20 06:55:17,2022-11-20 07:02:17
527,150,155,4,2023-02-16 11:36:13,2023-02-16 11:42:13
528,150,491,1,2023-02-16 11:44:11,2023-02-16 12:10:11
529,150,905,5,2023-02-16 11:46:26,2023-02-16 12:15:26
530,151,318,2,2022-11-15 02:19:51,2022-11-15 02:48:51
531,151,36,4,2022-11-15 02:17:09,2022-11-15 02:33:09
532,151,375,5,2022-11-15 02:18:47,2022-11-15 02:34:47
533,151,758,2,2022-11-15 02:19:15,2022-11-15 02:26:15
534,151,881,2,2022-11-15 02:14:39,2022-11-15 02:27:39
535,151,823,3,2022-11-15 02:12:50,2022-11-15 02:20:50
536,151,524,4,2022-11-15 02:21:15,2022-11-15 02:29:15
537,151,771,2,2022-11-15 02:21:14,2022-11-15 02:22:14
538,152,984,4,2023-08-12 06:19:36,2023-08-12 06:40:36
539,152,37,3,2023-08-12 05:59:34,2023-08-12 06:25:34
540,152,786,1,2023-08-12 06:31:31,2023-08-12 06:59:31
541,152,292,2,2023-08-12 06:24:31,2023-08-12 06:25:31
542,153,299,5,2022-09-20 04:43:13,2022-09-20 05:05:13
543,153,986,3,2022-09-20 04:32:01,2022-09-20 04:33:01
544,153,583,5,2022-09-20 04:35:02,2022-09-20 04:44:02
545,153,903,4,2022-09-20 04:35:09,2022-09-20 04:39:09
546,153,652,5,2022-09-20 04:24:44,2022-09-20 04:43:44
547,153,25,2,2022-09-20 04:34:05,2022-09-20 04:54:05
548,154,545,2,2023-11-28 23:14:08,2023-11-28 23:19:08
549,154,177,5,2023-11-28 23:20:46,2023-11-28 23:33:46
550,154,585,3,2023-11-28 23:38:21,2023-11-28 23:44:21
551,154,249,5,2023-11-28 23:35:27,2023-11-28 23:39:27
552,154,848,1,2023-11-28 23:18:42,2023-11-28 23:36:42
553,154,369,2,2023-11-28 23:32:58,2023-11-29 00:00:58
554,154,271,1,2023-11-28 23:39:53,2023-11-28 23:52:53
555,154,599,5,2023-11-28 23:42:18,2023-11-29 00:07:18
556,155,727,5,2022-12-20 19:16:02,2022-12-20 19:42:02
557,155,684,5,2022-12-20 19:43:36,2022-12-20 20:06:36
558,155,874,4,2022-12-20 19:36:53,2022-12-20 20:01:53
559,155,247,1,2022-12-20 19:25:24,2022-12-20 19:28:24
560,156,677,2,2023-05-19 20:55:56,2023-05-19 20:57:56
561,156,840,5,2023-05-19 21:10:39,2023-05-19 21:31:39
562,156,180,2,2023-05-19 21:10:28,2023-05-19 21:39:28
563,156,724,2,2023-05-19 21:19:26,2023-05-19 21:38:26
564,157,513,1,2023-08-21 09:11:40,2023-08-21 09:25:40
565,157,44,2,2023-08-21 09:21:20,2023-08-21 09:48:20
566,157,717,3,2023-08-21 09:04:28,2023-08-21 09:11:28
567,157,737,1,2023-08-21 09:23:10,2023-08-21 09:48:10
568,158,417,2,2023-07-21 20:08:19,2023-07-21 20:12:19
569,158,436,1,2023-07-21 20:08:05,2023-07-21 20:20:05
570,159,563,5,2023-01-01 11:29:12,2023-01-01 11:36:12
571,159,423,2,2023-01-01 11:29:31,2023-01-01 11:41:31
572,159,294,3,2023-01-01 11:21:36,2023-01-01 11:26:36
573,159,968,5,2023-01-01 11:38:04,2023-01-01 12:07:04
574,159,182,1,2023-01-01 11:39:32,2023-01-01 12:02:32
575,159,628,3,2023-01-01 11:40:28,2023-01-01 11:42:28
576,159,235,4,2023-01-01 11:21:03,2023-01-01 11:42:03
577,159,458,5,2023-01-01 11:24:13,2023-01-01 11:34:13
578,160,940,5,2022-01-12 03:54:47,2022-01-12 04:23:47
579,160,749,4,2022-01-12 03:55:44,2022-01-12 04:08:44
580,160,859,4,2022-01-12 03:49:54,2022-01-12 04:07:54
581,160,309,2,2022-01-12 03:49:23,2022-01-12 03:51:23
582,160,647,4,2022-01-12 03:52:35,2022-01-12 04:04:35
583,161,943,3,2023-09-10 06:55:42,2023-09-10 07:09:42
584,161,871,4,2023-09-10 06:59:33,2023-09-10 07:14:33
585,162,50,3,2022-01-17 22:29:15,2022-01-17 22:58:15
586,162,367,1,2022-01-17 22:23:29,2022-01-17 22:47:29
587,163,683,4,2023-09-01 23:04:48,2023-09-01 23:24:48
588,164,907,1,2023-06-07 18:29:18,2023-06-07 18:57:18
589,164,881,2,2023-06-07 18:08:01,2023-06-07 18:21:01
590,164,885,3,2023-06-07 18:41:33,2023-06-07 18:43:33
591,164,756,3,2023-06-07 18:38:37,2023-06-07 18:40:37
592,164,107,3,2023-06-07 18:15:03,2023-06-07 18:37:03
593,165,46,2,2022-09-10 12:40:38,2022-09-10 12:51:38
594,166,453,4,2023-09-02 23:55:13,2023-09-03 00:19:13
595,167,461,3,2022-11-28 15:05:30,2022-11-28 15:22:30
596,168,679,4,2023-05-02 17:14:04,2023-05-02 17:35:04
597,168,325,2,2023-05-02 16:57:24,2023-05-02 17:24:24
598,169,802,4,2023-04-30 06:34:29,2023-04-30 06:59:29
599,170,879,3,2022-10-24 20:55:04,2022-10-24 21:24:04
600,170,372,1,2022-10-24 20:37:14,2022-10-24 20:47:14
601,170,234,3,2022-10-24 20:25:09,2022-10-24 20:36:09
602,171,109,5,2023-04-05 02:36:38,2023-04-05 02:43:38
603,171,331,1,2023-04-05 02:29:31,2023-04-05 02:55:31
604,171,571,4,2023-04-05 02:31:37,2023-04-05 02:33:37
605,172,606,1,2023-11-07 18:49:46,2023-11-07 18:52:46
606,173,199,2,2022-01-21 16:03:17,2022-01-21 16:28:17
607,173,596,3,2022-01-21 16:09:51,2022-01-21 16:21:51
608,173,483,2,2022-01-21 16:37:38,2022-01-21 16:46:38
609,174,865,4,2023-06-15 04:53:22,2023-06-15 05:06:22
610,174,784,3,2023-06-15 04:53:11,2023-06-15 05:22:11
611,174,306,1,2023-06-15 05:10:17,2023-06-15 05:34:17
612,174,722,5,2023-06-15 04:54:42,2023-06-15 05:00:42
613,174,811,1,2023-06-15 05:06:58,2023-06-15 05:23:58
614,175,399,3,2023-03-23 01:39:34,2023-03-23 01:56:34
615,176,961,2,2023-04-14 05:53:17,2023-04-14 06:16:17
616,177,28,3,2023-05-28 13:11:04,2023-05-28 13:29:04
617,178,944,5,2022-07-16 01:18:05,2022-07-16 01:40:05
618,178,904,2,2022-07-16 01:12:39,2022-07-16 01:24:39
619,179,467,2,2023-06-17 00:00:12,2023-06-17 00:30:12
620,179,265,1,2023-06-16 23:58:27,2023-06-17 00:17:27
621,179,252,3,2023-06-17 00:17:12,2023-06-17 00:47:12
622,179,205,1,2023-06-17 00:15:14,2023-06-17 00:41:14
623,179,125,4,2023-06-17 00:15:14,2023-06-17 00:42:14
624,180,35,5,2023-04-04 12:58:59,2023-04-04 13:12:59
625,180,893,5,2023-04-04 13:09:01,2023-04-04 13:39:01
626,180,245,1,2023-04-04 13:10:23,2023-04-04 13:19:23
627,181,772,2,2023-05-26 12:10:37,2023-05-26 12:34:37
628,181,473,5,2023-05-26 12:34:15,2023-05-26 12:37:15
629,182,700,3,2022-06-01 18:54:52,2022-06-01 19:01:52
630,183,29,4,2022-01-31 04:23:53,2022-01-31 04:52:53
631,184,877,3,2022-03-22 23:38:06,2022-03-22 23:55:06
632,185,715,1,2023-12-24 06:06:58,2023-12-24 06:34:58
633,185,385,1,2023-12-24 06:17:06,2023-12-24 06:36:06
634,185,499,5,2023-12-24 06:43:45,2023-12-24 07:12:45
635,185,410,1,2023-12-24 06:35:29,2023-12-24 06:50:29
636,186,833,4,2022-01-03 02:59:18,2022-01-03 03:22:18
637,187,398,3,2022-09-29 13:02:07,2022-09-29 13:04:07
638,187,73,3,2022-09-29 13:15:26,2022-09-29 13:20:26
639,188,473,2,2023-08-16 17:33:45,2023-08-16 17:55:45
640,189,573,2,2022-04-05 00:55:12,2022-04-05 01:10:12
641,190,291,3,2023-12-12 20:26:41,2023-12-12 20:33:41
642,190,530,1,2023-12-12 21:04:17,2023-12-12 21:16:17
643,190,763,3,2023-12-12 20:21:05,2023-12-12 20:40:05
644,191,25,4,2023-10-15 19:45:33,2023-10-15 20:10:33
645,191,176,5,2023-10-15 19:40:36,2023-10-15 20:04:36
646,191,794,2,2023-10-15 19:57:45,2023-10-15 19:59:45
647,191,526,5,2023-10-15 19:32:07,2023-10-15 20:01:07
648,191,486,4,2023-10-15 19:38:17,2023-10-15 19:44:17
649,191,88,1,2023-10-15 19:34:39,2023-10-15 19:47:39
650,191,428,1,2023-10-15 19:56:40,2023-10-15 20:18:40
651,191,833,1,2023-10-15 20:06:19,2023-10-15 20:13:19
652,192,284,5,2022-08-04 02:53:25,2022-08-04 03:18:25
653,192,605,5,2022-08-04 02:17:39,2022-08-04 02:35:39
654,193,128,2,2022-07-16 01:00:27,2022-07-16 01:26:27
655,193,653,5,2022-07-16 00:57:51,2022-07-16 00:59:51
656,193,283,3,2022-07-16 00:56:43,2022-07-16 01:19:43
657,193,859,4,2022-07-16 00:58:14,2022-07-16 01:07:14
658,193,243,5,2022-07-16 00:56:18,2022-07-16 01:22:18
659,193,562,5,2022-07-16 00:57:02,2022-07-16 00:59:02
660,193,426,4,2022-07-16 00:59:16,2022-07-16 01:22:16
661,193,733,2,2022-07-16 00:58:12,2022-07-16 01:16:12
662,194,360,2,2023-11-29 10:32:43,2023-11-29 10:40:43
663,194,983,5,2023-11-29 10:31:48,2023-11-29 10:52:48
664,195,260,3,2022-07-29 07:25:11,2022-07-29 07:29:11
665,196,773,2,2022-08-19 10:40:22,2022-08-19 10:46:22
666,196,205,5,2022-08-19 10:54:34,2022-08-19 11:01:34
667,196,195,2,2022-08-19 10:54:19,2022-08-19 11:23:19
668,196,71,2,2022-08-19 10:48:13,2022-08-19 10:57:13
669,197,482,2,2023-08-06 19:41:56,2023-08-06 19:55:56
670,197,138,4,2023-08-06 19:05:47,2023-08-06 19:23:47
671,198,823,2,2023-11-07 23:10:12,2023-11-07 23:20:12
672,198,990,1,2023-11-07 22:55:35,2023-11-07 23:19:35
673,199,924,1,2023-05-06 09:08:25,2023-05-06 09:21:25
674,199,473,5,2023-05-06 08:51:58,2023-05-06 09:04:58
675,199,655,5,2023-05-06 08:31:36,2023-05-06 08:59:36
676,199,773,4,2023-05-06 08:32:51,2023-05-06 08:43:51
677,199,139,5,2023-05-06 08:40:23,2023-05-06 08:48:23
678,199,896,4,2023-05-06 09:05:44,2023-05-06 09:08:44
679,199,613,4,2023-05-06 09:09:19,2023-05-06 09:22:19
680,200,225,2,2022-06-06 11:18:50,2022-06-06 11:33:50
681,200,947,4,2022-06-06 11:20:58,2022-06-06 11:27:58
682,201,667,4,2022-01-04 21:55:17,2022-01-04 22:14:17
683,202,436,4,2022-11-08 16:13:21,2022-11-08 16:25:21
684,202,885,4,2022-11-08 16:17:13,2022-11-08 16:25:13
685,202,41,1,2022-11-08 16:13:17,2022-11-08 16:15:17
686,203,352,3,2022-12-13 10:42:33,2022-12-13 11:00:33
687,203,669,1,2022-12-13 10:47:44,2022-12-13 10:54:44
688,203,469,4,2022-12-13 10:50:34,2022-12-13 11:12:34
689,203,15,5,2022-12-13 10:43:08,2022-12-13 11:05:08
690,203,647,5,2022-12-13 10:42:40,2022-12-13 10:43:40
691,203,412,3,2022-12-13 10:44:53,2022-12-13 10:51:53
692,204,286,3,2022-04-08 12:23:06,2022-04-08 12:51:06
693,205,238,2,2023-02-08 08:29:40,2023-02-08 08:55:40
694,206,312,3,2023-11-10 03:38:44,2023-11-10 03:54:44
695,206,422,3,2023-11-10 03:40:03,2023-11-10 03:46:03
696,206,157,1,2023-11-10 03:48:05,2023-11-10 04:10:05
697,206,268,1,2023-11-10 03:43:36,2023-11-10 03:57:36
698,207,125,3,2023-04-20 11:23:10,2023-04-20 11:42:10
699,207,671,3,2023-04-20 11:26:17,2023-04-20 11:54:17
700,208,506,1,2022-01-12 15:27:32,2022-01-12 15:30:32
701,208,964,1,2022-01-12 15:25:12,2022-01-12 15:53:12
702,208,46,5,2022-01-12 15:25:30,2022-01-12 15:53:30
703,208,287,1,2022-01-12 15:03:59,2022-01-12 15:09:59
704,208,850,5,2022-01-12 14:56:28,2022-01-12 15:15:28
705,208,801,3,2022-01-12 15:30:03,2022-01-12 15:40:03
706,209,645,5,2023-05-14 03:37:58,2023-05-14 03:47:58
707,209,333,3,2023-05-14 03:52:18,2023-05-14 03:55:18
708,210,422,1,2022-12-27 01:00:52,2022-12-27 01:29:52
709,211,424,3,2023-11-29 09:11:20,2023-11-29 09:34:20
710,212,461,3,2023-06-04 10:31:59,2023-06-04 10:57:59
711,212,675,5,2023-06-04 10:35:03,2023-06-04 10:55:03
712,212,752,2,2023-06-04 10:30:46,2023-06-04 10:51:46
713,213,52,5,2023-02-19 01:37:28,2023-02-19 01:48:28
714,213,977,3,2023-02-19 01:20:22,2023-02-19 01:22:22
715,214,326,2,2022-09-09 14:24:30,2022-09-09 14:47:30
716,214,820,3,2022-09-09 14:20:41,2022-09-09 14:31:41
717,214,514,1,2022-09-09 14:11:32,2022-09-09 14:21:32
718,214,263,2,2022-09-09 14:17:05,2022-09-09 14:24:05
719,214,447,1,2022-09-09 14:33:37,2022-09-09 14:34:37
720,214,476,4,2022-09-09 14:10:23,2022-09-09 14:26:23
721,215,971,1,2023-03-18 06:13:26,2023-03-18 06:25:26
722,215,925,3,2023-03-18 06:12:24,2023-03-18 06:27:24
723,215,446,5,2023-03-18 05:54:05,2023-03-18 06:05:05
724,215,321,1,2023-03-18 06:03:39,2023-03-18 06:23:39
725,215,224,2,2023-03-18 06:01:13,2023-03-18 06:08:13
726,215,622,1,2023-03-18 06:13:54,2023-03-18 06:38:54
727,215,819,5,2023-03-18 05:49:32,2023-03-18 06:17:32
728,215,809,1,2023-03-18 05:55:29,2023-03-18 06:18:29
729,216,631,2,2022-07-15 22:27:15,2022-07-15 22:29:15
730,216,672,5,2022-07-15 22:24:52,2022-07-15 22:46:52
731,217,472,4,2023-03-16 21:23:27,2023-03-16 21:31:27
732,217,831,5,2023-03-16 21:05:00,2023-03-16 21:09:00
733,218,182,5,2023-06-01 06:20:35,2023-06-01 06:36:35
734,218,113,5,2023-06-01 06:06:35,2023-06-01 06:08:35
735,218,925,5,2023-06-01 06:29:44,2023-06-01 06:43:44
736,218,974,2,2023-06-01 05:53:19,2023-06-01 06:05:19
737,218,611,4,2023-06-01 05:59:50,2023-06-01 06:00:50
738,218,787,3,2023-06-01 05:56:15,2023-06-01 06:14:15
739,218,775,2,2023-06-01 06:19:29,2023-06-01 06:40:29
740,218,581,4,2023-06-01 06:14:51,2023-06-01 06:22:51
741,219,289,2,2022-08-15 11:17:26,2022-08-15 11:35:26
742,219,42,5,2022-08-15 11:46:01,2022-08-15 12:16:01
743,219,474,4,2022-08-15 11:42:19,2022-08-15 11:49:19
744,219,616,3,2022-08-15 11:33:47,2022-08-15 11:34:47
745,219,681,2,2022-08-15 11:42:49,2022-08-15 11:43:49
746,219,289,5,2022-08-15 11:21:01,2022-08-15 11:28:01
747,219,99,5,2022-08-15 11:30:09,2022-08-15 11:57:09
748,220,183,5,2023-04-28 20:41:34,2023-04-28 20:57:34
749,220,70,4,2023-04-28 20:43:37,2023-04-28 21:08:37
750,220,476,2,2023-04-28 20:40:38,2023-04-28 20:54:38
751,220,241,4,2023-04-28 20:39:44,2023-04-28 20:54:44
752,221,373,2,2022-02-23 11:51:56,2022-02-23 11:59:56
753,222,185,1,2022-02-25 16:06:28,2022-02-25 16:23:28
754,222,526,1,2022-02-25 16:40:17,2022-02-25 17:09:17
755,223,940,2,2023-12-18 04:26:23,2023-12-18 04:34:23
756,223,712,4,2023-12-18 04:14:18,2023-12-18 04:34:18
757,223,375,2,2023-12-18 04:08:15,2023-12-18 04:18:15
758,224,86,5,2023-02-26 13:02:48,2023-02-26 13:28:48
759,224,55,3,2023-02-26 12:57:46,2023-02-26 13:17:46
760,224,715,4,2023-02-26 12:49:21,2023-02-26 13:14:21
761,224,340,3,2023-02-26 12:55:24,2023-02-26 13:25:24
762,224,561,4,2023-02-26 13:05:53,2023-02-26 13:35:53
763,224,670,2,2023-02-26 12:51:41,2023-02-26 12:54:41
764,224,668,2,2023-02-26 12:59:33,2023-02-26 13:11:33
765,225,49,5,2022-07-09 08:36:41,2022-07-09 08:58:41
766,225,318,2,2022-07-09 08:36:25,2022-07-09 08:52:25
767,225,722,4,2022-07-09 08:31:48,2022-07-09 08:51:48
768,225,85,2,2022-07-09 08:32:51,2022-07-09 08:58:51
769,225,336,2,2022-07-09 08:31:50,2022-07-09 08:39:50
770,225,808,4,2022-07-09 08:32:26,2022-07-09 08:56:26
771,225,266,3,2022-07-09 08:36:52,2022-07-09 08:47:52
772,225,878,2,2022-07-09 08:32:52,2022-07-09 08:51:52
773,226,122,4,2023-01-06 17:48:34,2023-01-06 18:16:34
774,226,98,2,2023-01-06 18:07:37,2023-01-06 18:15:37
775,226,175,2,2023-01-06 18:26:20,2023-01-06 18:51:20
776,226,268,1,2023-01-06 18:43:55,2023-01-06 18:44:55
777,226,702,2,2023-01-06 18:29:20,2023-01-06 18:53:20
778,227,750,1,2023-09-05 14:35:54,2023-09-05 14:58:54
779,227,275,2,2023-09-05 14:45:27,2023-09-05 14:50:27
780,227,943,2,2023-09-05 14:47:58,2023-09-05 15:15:58
781,227,915,5,2023-09-05 14:30:29,2023-09-05 14:48:29
782,228,783,3,2022-08-02 08:53:27,2022-08-02 09:20:27
783,228,550,1,2022-08-02 08:58:10,2022-08-02 09:12:10
784,228,532,2,2022-08-02 08:57:58,2022-08-02 09:09:58
785,228,552,3,2022-08-02 09:03:19,2022-08-02 09:15:19
786,228,434,4,2022-08-02 09:06:16,2022-08-02 09:15:16
787,229,491,4,2022-01-13 02:29:43,2022-01-13 02:31:43
788,229,231,3,2022-01-13 02:33:13,2022-01-13 02:34:13
789,229,822,3,2022-01-13 02:35:06,2022-01-13 02:52:06
790,229,365,4,2022-01-13 02:29:04,2022-01-13 02:38:04
791,230,268,3,2022-11-13 20:56:48,2022-11-13 21:03:48
792,230,963,2,2022-11-13 20:53:57,2022-11-13 21:11:57
793,231,885,4,2022-03-09 14:24:29,2022-03-09 14:45:29
794,231,11,2,2022-03-09 14:23:25,2022-03-09 14:53:25
795,231,643,1,2022-03-09 14:22:11,2022-03-09 14:38:11
796,231,992,4,2022-03-09 14:25:41,2022-03-09 14:27:41
797,231,9,3,2022-03-09 14:23:07,2022-03-09 14:26:07
798,232,860,4,2023-12-04 23:51:43,2023-12-05 00:17:43
799,232,281,5,2023-12-04 23:55:32,2023-12-05 00:24:32
800,233,599,1,2023-09-29 03:23:22,2023-09-29 03:48:22
801,234,7,4,2022-02-24 02:10:40,2022-02-24 02:19:40
802,234,570,1,2022-02-24 02:27:46,2022-02-24 02:48:46
803,235,802,1,2022-04-04 19:23:30,2022-04-04 19:48:30
804,235,405,3,2022-04-04 19:26:56,2022-04-04 19:54:56
805,235,552,1,2022-04-04 19:25:40,2022-04-04 19:30:40
806,235,43,4,2022-04-04 19:23:53,2022-04-04 19:28:53
807,235,103,2,2022-04-04 19:14:10,2022-04-04 19:19:10
808,236,698,5,2022-12-29 21:31:53,2022-12-29 21:39:53
809,236,586,1,2022-12-29 21:55:11,2022-12-29 22:11:11
810,237,699,5,2023-11-18 00:00:03,2023-11-18 00:15:03
811,237,204,2,2023-11-18 00:10:03,2023-11-18 00:37:03
812,237,474,1,2023-11-17 23:52:13,2023-11-17 23:54:13
813,237,528,5,2023-11-18 00:05:00,2023-11-18 00:12:00
814,237,981,3,2023-11-18 00:02:37,2023-11-18 00:23:37
815,238,785,2,2022-11-23 23:36:58,2022-11-23 23:51:58
816,238,35,2,2022-11-23 23:32:01,2022-11-23 23:43:01
817,238,148,5,2022-11-23 23:32:47,2022-11-23 23:37:47
818,238,488,5,2022-11-23 23:36:22,2022-11-23 23:40:22
819,238,422,3,2022-11-23 23:30:40,2022-11-23 23:54:40
820,238,644,2,2022-11-23 23:32:28,2022-11-24 00:02:28
