session_id,customer_id,total,created_at,modified_at
401,589,24794.76,2022-04-30 07:55:48,2022-04-30 09:01:48
402,630,6550.8,2022-09-12 07:16:38,2022-09-12 07:58:38
403,216,2569.52,2023-03-13 23:42:46,2023-03-13 23:54:46
404,166,4374.56,2023-08-19 18:43:20,2023-08-19 19:26:20
405,882,12388.84,2022-12-22 12:22:57,2022-12-22 12:29:57
406,788,912.06,2023-06-07 03:14:23,2023-06-07 04:46:23
407,693,25659.09,2022-09-26 21:57:10,2022-09-26 23:12:10
408,201,328.95,2023-08-12 13:02:48,2023-08-12 13:15:48
409,735,2972.66,2023-08-12 05:04:04,2023-08-12 06:45:04
410,302,1270.82,2022-07-15 01:57:21,2022-07-15 02:09:21
411,333,16965.46,2022-01-15 19:40:22,2022-01-15 20:57:22
412,337,917.34,2023-09-18 19:22:35,2023-09-18 19:35:35
413,493,34266.37,2023-10-19 13:30:25,2023-10-19 15:24:25
414,849,7231.1,2023-02-28 19:26:31,2023-02-28 19:40:31
415,880,3122.72,2023-02-01 06:44:55,2023-02-01 07:35:55
416,969,507.1,2022-03-11 05:02:39,2022-03-11 06:36:39
417,259,1187.15,2023-09-27 05:04:34,2023-09-27 05:59:34
418,105,12062.24,2023-08-06 17:03:11,2023-08-06 19:02:11
419,547,14909.62,2022-06-19 05:53:32,2022-06-19 06:40:32
420,565,1889.31,2023-02-16 05:04:06,2023-02-16 05:33:06
421,50,5974.63,2022-08-01 23:36:10,2022-08-02 00:01:10
422,545,497.54,2023-08-17 20:48:40,2023-08-17 21:58:40
423,630,5456.8,2023-12-19 20:02:46,2023-12-19 21:13:46
424,521,3085.65,2023-06-29 12:53:06,2023-06-29 14:18:06
425,564,856.39,2022-07-21 22:07:51,2022-07-21 23:28:51
426,83,24893.28,2023-02-06 22:29:16,2023-02-06 23:01:16
427,317,1798.03,2022-06-26 17:53:34,2022-06-26 18:24:34
428,637,4701.78,2023-01-14 16:10:59,2023-01-14 17:07:59
429,693,12671.04,2023-07-13 07:07:24,2023-07-13 08:31:24
430,738,13020.67,2022-06-04 08:25:33,2022-06-04 10:05:33
431,866,7712.81,2022-09-19 16:33:01,2022-09-19 16:42:01
432,354,4090.4,2022-03-14 22:28:38,2022-03-14 22:48:38
433,230,8206.4,2022-10-30 14:38:34,2022-10-30 16:20:34
434,339,6369.03,2022-11-27 02:51:41,2022-11-27 03:46:41
435,413,763.67,2023-12-20 00:21:42,2023-12-20 00:37:42
436,686,7817.14,2022-05-07 19:03:19,2022-05-07 19:31:19
437,157,4087.37,2022-03-13 10:05:35,2022-03-13 11:28:35
438,861,14137.65,2023-02-18 02:48:49,2023-02-18 04:40:49
439,51,1096.38,2022-12-04 05:45:17,2022-12-04 07:29:17
440,667,1556.49,2022-04-03 01:58:51,2022-04-03 02:13:51
441,451,1906.28,2022-08-18 16:04:20,2022-08-18 16:51:20
442,498,8570.69,2023-03-27 17:34:54,2023-03-27 18:36:54
443,352,10998.82,2023-10-27 08:03:31,2023-10-27 09:15:31
444,353,9131.23,2023-10-19 12:20:52,2023-10-19 13:04:52
445,994,9107.05,2022-07-30 00:43:33,2022-07-30 01:12:33
446,660,808.95,2022-11-23 10:48:49,2022-11-23 12:44:49
447,989,870.84,2023-12-10 00:39:31,2023-12-10 00:50:31
448,31,6376.9,2022-03-24 03:31:59,2022-03-24 04:53:59
449,688,6865.82,2022-03-11 20:39:40,2022-03-11 20:48:40
450,394,7319.05,2022-10-17 02:46:36,2022-10-17 04:27:36
451,913,624.62,2023-10-23 20:52:40,2023-10-23 21:18:40
452,293,1998.51,2022-08-29 06:32:53,2022-08-29 07:58:53
453,370,8644.75,2023-09-09 16:33:55,2023-09-09 17:13:55
454,67,5845.11,2022-08-05 19:09:40,2022-08-05 20:16:40
455,662,6675.95,2022-08-13 06:40:25,2022-08-13 07:34:25
456,905,812.67,2022-04-23 20:40:17,2022-04-23 20:46:17
457,612,8360.17,2023-11-27 12:27:21,2023-11-27 13:23:21
458,330,3972.61,2022-06-13 17:05:01,2022-06-13 17:40:01
459,942,5079.46,2022-11-06 18:43:43,2022-11-06 19:55:43
460,957,4944.71,2023-09-24 15:51:01,2023-09-24 17:24:01
461,147,5705.74,2022-04-16 12:13:52,2022-04-16 13:50:52
462,294,4770.54,2023-07-14 01:23:30,2023-07-14 02:12:30
463,202,2830.74,2022-04-25 07:10:32,2022-04-25 08:32:32
464,456,188.5,2023-05-05 11:58:19,2023-05-05 12:27:19
465,902,11963.8,2023-12-17 18:33:33,2023-12-17 19:17:33
466,367,2725.24,2022-05-28 22:38:39,2022-05-29 00:09:39
467,125,13874.79,2023-02-10 18:29:13,2023-02-10 20:20:13
468,972,2477.72,2022-01-17 14:32:35,2022-01-17 16:20:35
469,8,38651.76,2022-02-02 06:51:21,2022-02-02 08:05:21
470,638,19874.56,2022-05-28 20:54:10,2022-05-28 22:30:10
471,184,1839.76,2022-12-28 01:25:12,2022-12-28 01:40:12
472,299,4652.0,2022-07-26 09:14:58,2022-07-26 10:42:58
473,139,4187.16,2023-01-18 10:06:50,2023-01-18 11:25:50
474,587,5083.88,2023-02-11 02:11:47,2023-02-11 03:47:47
475,736,3475.45,2023-05-31 07:16:02,2023-05-31 07:21:02
476,77,1915.3,2023-09-18 06:23:09,2023-09-18 08:10:09
477,568,1595.65,2023-12-12 03:37:38,2023-12-12 04:58:38
478,610,8617.96,2023-07-25 19:34:07,2023-07-25 21:13:07
479,415,1320.21,2023-03-21 06:53:51,2023-03-21 07:36:51
480,334,1081.89,2022-09-10 03:08:44,2022-09-10 04:45:44
481,324,815.54,2022-04-02 13:23:47,2022-04-02 13:53:47
482,250,8558.7,2022-11-01 23:16:05,2022-11-02 00:55:05
483,187,13748.71,2023-11-25 01:28:57,2023-11-25 03:04:57
484,217,43293.53,2023-04-16 12:56:46,2023-04-16 13:36:46
485,882,4332.93,2023-07-26 23:17:26,2023-07-27 01:12:26
486,79,7964.36,2023-03-02 08:51:43,2023-03-02 10:00:43
487,263,7724.69,2022-04-25 18:31:58,2022-04-25 20:17:58
488,735,720.96,2022-08-02 20:00:35,2022-08-02 21:49:35
489,165,719.32,2023-10-16 13:54:12,2023-10-16 15:50:12
490,715,466.72,2023-12-25 14:18:33,2023-12-25 14:31:33
491,521,6796.37,2022-06-01 02:19:49,2022-06-01 02:43:49
492,35,3913.64,2022-06-04 21:53:42,2022-06-04 23:38:42
493,738,3167.88,2023-08-01 20:28:07,2023-08-01 21:24:07
494,70,26339.14,2023-03-05 00:09:15,2023-03-05 01:09:15
495,490,2046.17,2022-02-23 12:35:25,2022-02-23 12:41:25
496,269,4950.08,2023-06-29 11:51:33,2023-06-29 12:28:33
497,632,12205.79,2022-02-05 13:40:31,2022-02-05 15:08:31
498,990,26401.48,2023-12-12 14:33:36,2023-12-12 15:40:36
499,533,2399.16,2023-10-18 19:57:10,2023-10-18 20:03:10
500,179,9674.01,2023-05-24 09:30:52,2023-05-24 09:53:52
501,51,3398.06,2023-05-07 02:45:15,2023-05-07 03:56:15
502,439,31010.92,2022-12-05 05:50:14,2022-12-05 06:47:14
503,474,10966.7,2022-04-30 08:17:04,2022-04-30 08:49:04
504,655,447.06,2023-12-26 03:28:08,2023-12-26 03:44:08
505,114,633.77,2022-03-02 06:57:34,2022-03-02 08:54:34
506,660,18265.98,2022-02-27 15:31:44,2022-02-27 15:42:44
507,543,22825.24,2023-04-05 06:38:39,2023-04-05 07:51:39
508,930,4326.04,2023-02-22 11:17:51,2023-02-22 12:59:51
509,563,1810.62,2022-06-13 15:24:34,2022-06-13 16:47:34
510,609,22864.62,2023-02-11 20:49:29,2023-02-11 20:58:29
511,116,1429.11,2023-12-07 23:08:00,2023-12-08 00:09:00
512,808,2089.84,2022-12-05 06:03:22,2022-12-05 07:03:22
513,420,3258.25,2022-02-04 04:48:24,2022-02-04 06:04:24
514,942,4022.15,2022-03-18 04:25:42,2022-03-18 05:21:42
515,324,1771.12,2022-04-25 14:57:49,2022-04-25 16:08:49
516,572,3424.33,2023-05-21 10:33:05,2023-05-21 11:39:05
517,269,5195.7,2022-10-10 22:16:08,2022-10-11 00:04:08
518,52,41600.93,2023-07-12 09:45:46,2023-07-12 10:03:46
519,872,5756.71,2022-10-13 19:11:31,2022-10-13 21:05:31
520,91,10582.95,2022-11-18 22:43:22,2022-11-18 23:52:22
521,828,1406.52,2022-05-01 01:02:12,2022-05-01 02:44:12
522,599,248.23,2023-11-05 04:31:51,2023-11-05 06:23:51
523,863,19967.33,2023-03-10 22:52:42,2023-03-11 00:17:42
524,83,163.44,2023-07-19 05:14:17,2023-07-19 06:08:17
525,477,16292.05,2023-09-16 12:43:52,2023-09-16 13:07:52
526,804,2036.28,2022-05-18 14:00:47,2022-05-18 14:08:47
527,883,5841.22,2023-06-09 11:27:47,2023-06-09 13:19:47
528,948,17550.89,2023-12-23 10:27:14,2023-12-23 10:56:14
529,243,12648.04,2023-08-22 22:45:37,2023-08-22 23:03:37
530,222,9832.18,2022-11-04 03:26:27,2022-11-04 04:15:27
531,736,2007.83,2023-12-21 23:41:43,2023-12-22 01:02:43
532,2,35447.64,2023-11-25 15:54:15,2023-11-25 17:20:15
533,169,2387.74,2022-12-21 18:49:08,2022-12-21 19:48:08
534,313,476.93,2023-11-06 07:56:06,2023-11-06 09:14:06
535,323,3284.53,2022-10-22 20:14:27,2022-10-22 21:18:27
536,673,624.36,2022-01-08 20:18:55,2022-01-08 20:53:55
537,665,25708.12,2023-07-23 01:19:23,2023-07-23 03:03:23
538,979,1070.34,2023-10-30 19:51:22,2023-10-30 21:43:22
539,676,3193.32,2023-03-17 11:26:53,2023-03-17 12:49:53
540,12,17326.08,2022-05-10 13:37:31,2022-05-10 15:21:31
541,706,37078.22,2022-05-17 01:48:36,2022-05-17 03:13:36
542,273,2181.1,2022-06-07 17:17:22,2022-06-07 18:02:22
543,133,29182.29,2023-12-24 06:13:04,2023-12-24 07:50:04
544,497,5908.7,2022-02-04 07:44:31,2022-02-04 08:04:31
545,362,1322.76,2022-05-10 18:59:52,2022-05-10 20:30:52
546,616,9582.58,2022-12-19 01:27:30,2022-12-19 02:36:30
547,127,684.7,2022-02-27 11:50:07,2022-02-27 13:40:07
548,709,11891.74,2022-08-06 22:51:25,2022-08-07 00:27:25
549,890,516.56,2022-01-13 17:55:19,2022-01-13 19:46:19
550,628,9750.37,2023-12-29 08:06:58,2023-12-29 08:39:58
551,477,6506.3,2023-07-29 07:43:25,2023-07-29 08:30:25
552,665,37600.71,2023-02-28 22:34:39,2023-02-28 23:09:39
553,251,836.87,2023-10-28 22:45:52,2023-10-29 00:34:52
554,276,300.5,2022-07-20 14:55:16,2022-07-20 15:00:16
555,321,23975.88,2022-12-14 02:56:16,2022-12-14 04:27:16
556,925,42344.3,2022-06-27 00:50:39,2022-06-27 01:26:39
557,198,3815.73,2022-05-24 11:07:53,2022-05-24 12:09:53
558,234,2386.62,2023-10-11 11:10:05,2023-10-11 12:42:05
559,222,4547.12,2022-07-03 08:00:53,2022-07-03 09:28:53
560,314,35241.72,2023-02-23 10:15:56,2023-02-23 12:00:56
561,746,5844.7,2022-07-18 18:57:18,2022-07-18 20:32:18
562,802,28304.18,2022-05-15 21:27:33,2022-05-15 22:30:33
563,963,13069.77,2022-11-21 18:58:57,2022-11-21 19:51:57
564,731,6659.31,2023-10-22 13:40:31,2023-10-22 15:17:31
565,402,15866.52,2023-03-10 23:09:37,2023-03-10 23:23:37
566,45,8873.79,2022-04-05 09:41:10,2022-04-05 10:02:10
567,479,5864.2,2022-10-03 08:46:43,2022-10-03 10:34:43
568,413,8014.26,2022-12-19 04:02:39,2022-12-19 04:21:39
569,943,620.06,2022-02-13 13:03:06,2022-02-13 13:39:06
570,794,2150.54,2023-04-11 09:05:25,2023-04-11 09:34:25
571,496,6408.38,2022-04-27 02:06:23,2022-04-27 03:37:23
572,813,28143.95,2022-08-26 07:36:24,2022-08-26 07:44:24
573,928,1190.21,2023-11-22 21:54:30,2023-11-22 23:37:30
574,136,43234.0,2022-10-20 08:01:04,2022-10-20 08:15:04
575,321,384.31,2023-09-03 12:01:58,2023-09-03 13:34:58
576,689,1841.91,2023-09-01 19:17:57,2023-09-01 19:27:57
577,31,8036.95,2023-09-03 21:48:05,2023-09-03 22:39:05
578,846,164.04,2023-02-22 23:26:01,2023-02-23 01:02:01
579,165,67.03,2023-12-18 04:20:51,2023-12-18 04:32:51
580,915,1108.84,2022-08-13 11:07:13,2022-08-13 12:20:13
581,551,4223.78,2022-02-02 06:15:49,2022-02-02 07:08:49
582,298,2944.46,2022-12-07 00:35:41,2022-12-07 00:51:41
583,858,3563.24,2022-07-21 10:36:01,2022-07-21 11:42:01
584,383,34023.65,2023-08-12 01:14:06,2023-08-12 01:39:06
585,640,4785.27,2023-01-07 14:25:25,2023-01-07 14:59:25
586,576,9626.9,2023-08-27 09:43:31,2023-08-27 10:08:31
587,461,7410.48,2022-03-14 04:00:08,2022-03-14 04:15:08
588,745,400.28,2022-09-25 10:42:12,2022-09-25 12:03:12
589,284,11677.2,2023-10-24 01:32:56,2023-10-24 01:44:56
590,258,7137.43,2022-12-17 16:45:19,2022-12-17 17:14:19
591,686,2405.02,2023-01-31 13:12:41,2023-01-31 13:59:41
592,661,1445.8,2023-04-15 18:36:02,2023-04-15 18:46:02
593,179,8897.25,2022-08-16 06:05:54,2022-08-16 07:13:54
594,454,60781.94,2022-08-28 15:46:56,2022-08-28 17:11:56
595,268,991.08,2022-04-15 16:41:35,2022-04-15 17:33:35
596,272,10520.49,2022-10-18 03:00:18,2022-10-18 04:47:18
597,884,31872.99,2023-06-26 13:44:36,2023-06-26 14:28:36
598,812,1797.17,2022-03-10 04:45:58,2022-03-10 05:50:58
599,417,187.31,2023-09-02 00:12:28,2023-09-02 01:15:28
600,962,803.96,2022-03-24 08:37:30,2022-03-24 09:38:30
601,169,7754.47,2023-07-08 05:21:38,2023-07-08 07:08:38
602,443,2613.18,2022-11-13 11:45:45,2022-11-13 12:18:45
603,607,640.73,2023-12-11 03:28:23,2023-12-11 03:58:23
604,110,7294.12,2023-10-11 18:13:24,2023-10-11 20:05:24
605,481,1167.81,2022-02-19 09:52:18,2022-02-19 11:43:18
606,666,259.3,2023-04-17 12:24:42,2023-04-17 13:00:42
607,840,1711.44,2022-07-03 22:40:46,2022-07-03 23:22:46
608,389,1330.04,2023-02-24 14:09:45,2023-02-24 14:58:45
609,783,3403.34,2022-04-07 16:48:25,2022-04-07 17:02:25
610,895,32311.16,2022-01-19 07:06:18,2022-01-19 08:45:18
611,923,924.7,2023-11-02 17:38:56,2023-11-02 19:16:56
612,621,1297.52,2023-03-25 23:55:18,2023-03-26 01:52:18
613,304,25003.23,2023-06-04 03:53:39,2023-06-04 04:30:39
614,632,1641.46,2023-01-20 07:58:15,2023-01-20 08:41:15
615,280,9785.72,2023-07-05 10:09:37,2023-07-05 11:26:37
616,743,5953.61,2022-07-21 08:46:57,2022-07-21 09:00:57
617,888,6641.58,2022-06-09 21:13:03,2022-06-09 21:53:03
618,705,11606.58,2022-05-15 15:58:16,2022-05-15 17:49:16
619,66,3149.48,2023-01-26 07:10:27,2023-01-26 08:53:27
620,65,71421.44,2023-04-23 05:31:32,2023-04-23 06:12:32
621,412,4322.22,2023-06-03 07:04:39,2023-06-03 09:02:39
622,632,1646.64,2023-09-20 00:25:40,2023-09-20 00:51:40
623,87,16006.86,2022-12-15 16:30:54,2022-12-15 18:08:54
624,71,30195.11,2023-12-06 12:24:08,2023-12-06 13:15:08
625,920,12982.58,2023-04-30 17:38:47,2023-04-30 18:13:47
626,18,8671.32,2023-03-02 06:38:35,2023-03-02 08:09:35
627,127,7712.92,2022-06-18 19:35:25,2022-06-18 20:38:25
628,934,3853.33,2023-11-29 11:45:38,2023-11-29 13:31:38
629,625,191.14,2022-11-28 20:56:43,2022-11-28 22:32:43
630,253,2944.6,2022-05-12 12:01:10,2022-05-12 13:53:10
631,798,140.28,2023-10-25 21:27:53,2023-10-25 22:14:53
632,428,21028.53,2022-05-29 08:20:30,2022-05-29 09:42:30
633,496,796.0,2022-12-26 04:59:58,2022-12-26 06:55:58
634,570,11420.77,2023-03-21 01:22:52,2023-03-21 02:32:52
635,286,6935.88,2022-04-26 14:51:23,2022-04-26 16:51:23
636,217,21228.86,2023-02-23 13:07:18,2023-02-23 13:37:18
637,249,10098.81,2023-04-06 03:25:14,2023-04-06 04:44:14
638,502,451.82,2023-03-26 01:06:10,2023-03-26 01:16:10
639,691,824.32,2023-07-06 18:52:22,2023-07-06 19:08:22
640,768,4306.57,2022-12-29 02:42:10,2022-12-29 04:30:10
641,831,319.01,2023-03-08 19:15:29,2023-03-08 20:50:29
642,347,176.04,2022-10-17 13:05:10,2022-10-17 13:57:10
643,762,1414.48,2023-03-22 06:27:32,2023-03-22 07:00:32
644,962,2337.64,2023-11-09 22:23:36,2023-11-09 23:33:36
645,521,17112.5,2023-08-16 05:44:36,2023-08-16 05:54:36
646,793,23003.64,2023-09-22 03:05:47,2023-09-22 04:37:47
647,900,3131.96,2023-08-28 02:02:22,2023-08-28 02:21:22
648,804,1256.11,2023-07-03 09:32:28,2023-07-03 11:07:28
649,193,15651.02,2023-12-04 10:45:44,2023-12-04 12:30:44
650,521,50988.94,2022-08-31 03:52:02,2022-08-31 04:31:02
651,969,1391.39,2022-04-06 07:55:46,2022-04-06 09:35:46
652,775,839.79,2023-12-15 00:21:02,2023-12-15 01:33:02
653,196,3747.85,2023-01-17 15:42:56,2023-01-17 15:52:56
654,957,10422.88,2022-07-30 20:12:36,2022-07-30 21:11:36
655,681,11144.19,2022-10-02 07:27:15,2022-10-02 08:51:15
656,996,5587.96,2022-07-21 13:15:52,2022-07-21 14:13:52
657,307,17193.86,2022-08-17 20:57:26,2022-08-17 22:16:26
658,587,823.2,2023-01-16 00:28:28,2023-01-16 01:59:28
659,92,1265.96,2023-12-26 16:44:45,2023-12-26 18:43:45
660,719,5482.65,2022-02-12 19:05:38,2022-02-12 20:28:38
661,259,1289.43,2023-04-12 10:19:48,2023-04-12 12:13:48
662,795,2748.21,2022-02-27 04:16:52,2022-02-27 04:34:52
663,489,2024.17,2022-12-05 05:45:34,2022-12-05 06:27:34
664,444,2431.75,2022-03-28 13:17:24,2022-03-28 15:11:24
665,179,9008.07,2022-05-12 07:12:01,2022-05-12 08:09:01
666,83,17514.89,2023-09-29 01:10:44,2023-09-29 01:29:44
667,575,2756.2,2023-07-20 05:37:13,2023-07-20 05:48:13
668,408,1015.33,2022-09-19 03:51:05,2022-09-19 04:30:05
669,90,32425.79,2022-07-01 18:18:11,2022-07-01 18:46:11
670,562,353.34,2023-03-13 16:33:44,2023-03-13 18:25:44
671,166,1011.57,2022-03-30 20:39:51,2022-03-30 21:41:51
672,27,7514.58,2022-07-13 20:14:40,2022-07-13 20:27:40
673,274,4322.73,2022-02-06 17:19:27,2022-02-06 17:58:27
674,284,74762.34,2023-05-24 15:04:01,2023-05-24 15:21:01
675,421,17625.1,2022-10-14 23:53:51,2022-10-15 01:25:51
676,906,17149.47,2022-02-19 08:04:08,2022-02-19 09:14:08
677,300,2974.52,2022-03-26 00:11:58,2022-03-26 01:49:58
678,154,4099.07,2023-05-04 21:35:59,2023-05-04 22:34:59
679,514,1567.54,2023-07-07 05:31:58,2023-07-07 05:38:58
680,4,1820.2,2022-04-12 13:21:57,2022-04-12 14:44:57
681,723,15575.4,2023-12-13 01:56:13,2023-12-13 03:31:13
682,573,10645.98,2022-12-05 12:28:24,2022-12-05 13:36:24
683,925,715.66,2022-10-03 05:09:20,2022-10-03 05:32:20
684,450,16610.15,2022-02-05 16:57:19,2022-02-05 18:37:19
685,985,3972.0,2022-08-29 15:04:00,2022-08-29 16:47:00
686,232,6140.29,2023-03-13 06:03:26,2023-03-13 07:18:26
687,334,10884.17,2022-01-26 05:41:06,2022-01-26 06:45:06
688,995,990.49,2023-10-04 09:43:30,2023-10-04 09:49:30
689,864,1461.55,2023-10-28 07:57:30,2023-10-28 08:33:30
690,561,11927.26,2023-09-17 06:52:11,2023-09-17 07:05:11
691,986,1996.25,2023-05-29 04:45:47,2023-05-29 05:45:47
692,658,833.16,2023-11-23 08:30:07,2023-11-23 08:37:07
693,877,5098.37,2023-07-07 10:54:10,2023-07-07 12:22:10
694,557,14746.94,2022-11-17 13:24:11,2022-11-17 14:41:11
695,626,172.88,2023-12-13 14:58:38,2023-12-13 16:02:38
696,885,1552.78,2022-06-24 03:24:52,2022-06-24 04:47:52
697,404,29566.83,2023-09-06 10:24:20,2023-09-06 11:38:20
698,838,3828.47,2023-03-09 08:21:14,2023-03-09 09:05:14
699,73,977.61,2022-08-16 01:45:12,2022-08-16 03:12:12
700,649,10102.05,2022-11-20 22:08:58,2022-11-20 22:55:58
701,968,4515.39,2023-01-29 13:55:47,2023-01-29 15:02:47
702,969,577.12,2023-12-12 12:29:45,2023-12-12 13:00:45
703,854,9442.12,2023-09-24 02:02:43,2023-09-24 02:33:43
704,873,18282.09,2022-06-28 22:38:52,2022-06-29 00:00:52
705,399,42613.69,2023-01-28 13:49:19,2023-01-28 14:18:19
706,707,4733.15,2022-09-12 12:50:47,2022-09-12 13:30:47
707,961,12758.95,2022-10-29 14:46:37,2022-10-29 15:28:37
708,605,13490.85,2022-02-12 23:17:12,2022-02-12 23:23:12
709,949,4028.83,2023-04-08 01:09:58,2023-04-08 02:56:58
710,133,465.98,2022-05-05 18:17:43,2022-05-05 20:04:43
711,665,25020.59,2022-01-09 01:18:38,2022-01-09 02:46:38
712,729,1419.93,2023-02-19 07:44:04,2023-02-19 09:06:04
713,563,4809.61,2022-05-03 06:57:33,2022-05-03 07:18:33
714,191,6911.89,2022-04-12 11:57:20,2022-04-12 13:54:20
715,412,1109.87,2023-04-30 10:26:24,2023-04-30 10:40:24
716,603,898.6,2023-10-11 22:02:41,2023-10-11 22:22:41
717,733,84401.11,2023-06-16 08:10:56,2023-06-16 10:06:56
718,681,5014.06,2023-05-09 08:02:29,2023-05-09 09:27:29
719,707,4226.57,2023-12-02 11:48:37,2023-12-02 12:31:37
720,109,8346.32,2023-06-28 17:20:57,2023-06-28 18:56:57
721,670,7811.8,2022-08-13 03:10:12,2022-08-13 03:47:12
722,824,1098.27,2023-05-15 06:47:59,2023-05-15 08:47:59
723,48,10453.38,2023-09-19 07:22:02,2023-09-19 08:45:02
724,433,37703.28,2023-12-27 09:05:34,2023-12-27 10:12:34
725,52,1043.26,2022-09-14 15:54:12,2022-09-14 17:17:12
726,333,1474.84,2022-12-08 19:55:15,2022-12-08 20:58:15
727,275,2411.33,2022-08-27 02:53:11,2022-08-27 04:32:11
728,776,9309.61,2022-01-17 23:11:08,2022-01-17 23:39:08
729,449,1486.08,2023-06-08 00:00:54,2023-06-08 00:57:54
730,508,28434.58,2023-06-23 11:26:35,2023-06-23 13:22:35
731,765,1995.21,2023-05-28 04:00:21,2023-05-28 04:36:21
732,518,6619.75,2022-08-25 09:45:19,2022-08-25 10:25:19
733,617,21611.79,2022-09-26 10:43:29,2022-09-26 12:34:29
734,219,1132.6,2022-11-24 04:27:47,2022-11-24 04:50:47
735,463,3958.48,2023-10-27 17:45:18,2023-10-27 17:51:18
736,287,6413.2,2022-09-14 14:14:41,2022-09-14 16:11:41
737,958,1163.0,2022-01-20 22:36:12,2022-01-20 23:13:12
738,857,58593.13,2023-04-02 16:29:11,2023-04-02 17:29:11
739,884,85.57,2023-02-15 01:06:53,2023-02-15 01:14:53
740,24,24433.57,2022-01-12 23:38:28,2022-01-12 23:48:28
741,513,6490.47,2023-02-20 08:20:55,2023-02-20 09:20:55
742,591,5227.64,2022-01-19 10:55:01,2022-01-19 12:36:01
743,598,29432.45,2022-01-25 23:04:12,2022-01-26 01:02:12
744,120,3136.82,2023-08-07 06:59:20,2023-08-07 08:15:20
745,275,10170.57,2022-05-04 03:35:18,2022-05-04 04:12:18
746,687,2723.0,2022-07-06 11:37:54,2022-07-06 13:24:54
747,427,17005.12,2022-05-27 15:29:11,2022-05-27 16:22:11
748,658,813.96,2023-09-08 06:30:37,2023-09-08 08:19:37
749,93,52441.09,2022-07-26 18:21:45,2022-07-26 19:57:45
750,154,5996.69,2022-04-01 12:23:45,2022-04-01 12:41:45
751,785,218.93,2022-01-26 22:36:14,2022-01-26 23:14:14
752,511,17481.6,2023-09-11 18:14:43,2023-09-11 19:14:43
753,119,410.05,2023-03-30 06:48:01,2023-03-30 07:20:01
754,261,8071.65,2023-04-12 21:24:22,2023-04-12 21:29:22
755,386,3963.87,2023-11-13 00:22:47,2023-11-13 01:18:47
756,263,987.52,2022-09-14 12:26:29,2022-09-14 13:21:29
757,626,13972.07,2022-04-02 14:07:20,2022-04-02 15:30:20
758,835,555.33,2022-08-11 12:12:45,2022-08-11 14:05:45
759,712,3105.06,2023-04-16 23:53:49,2023-04-17 00:15:49
760,834,1771.62,2022-03-14 14:14:31,2022-03-14 14:51:31
761,932,4550.5,2022-02-07 08:25:02,2022-02-07 09:29:02
762,369,250.66,2023-01-26 14:51:59,2023-01-26 16:10:59
763,751,30827.1,2023-03-01 20:09:05,2023-03-01 20:49:05
764,404,353.22,2023-02-10 20:51:19,2023-02-10 21:07:19
765,756,1733.78,2022-05-31 14:02:20,2022-05-31 15:00:20
766,4,4756.32,2022-09-17 18:49:36,2022-09-17 19:30:36
767,544,3995.05,2023-06-13 00:02:53,2023-06-13 00:22:53
768,227,6432.52,2023-01-22 07:57:07,2023-01-22 09:24:07
769,303,6439.14,2022-09-25 12:03:05,2022-09-25 12:21:05
770,235,31211.03,2022-03-20 03:37:58,2022-03-20 05:17:58
771,228,30575.78,2023-04-06 20:43:24,2023-04-06 22:06:24
772,56,7110.51,2023-05-08 23:41:54,2023-05-09 00:34:54
773,893,457.18,2022-10-10 00:12:44,2022-10-10 01:19:44
774,817,7327.94,2022-07-15 00:50:21,2022-07-15 02:12:21
775,203,702.72,2022-01-05 23:37:42,2022-01-06 00:04:42
776,501,32393.8,2023-07-28 19:34:53,2023-07-28 21:08:53
777,170,230.79,2023-02-14 07:45:01,2023-02-14 09:13:01
778,938,1324.51,2023-10-09 00:57:19,2023-10-09 01:43:19
779,117,9359.98,2023-05-13 17:05:50,2023-05-13 18:29:50
780,100,8125.0,2022-10-13 01:00:50,2022-10-13 02:17:50
781,669,173.92,2023-09-04 05:38:40,2023-09-04 07:01:40
782,119,21642.3,2022-10-22 13:55:24,2022-10-22 15:54:24
783,214,6960.0,2023-01-05 23:23:24,2023-01-06 01:15:24
784,594,12647.19,2023-11-05 10:08:57,2023-11-05 11:30:57
785,342,25172.32,2022-10-04 21:58:38,2022-10-04 22:15:38
786,985,5201.34,2022-11-02 22:00:27,2022-11-02 22:52:27
787,253,2172.25,2022-05-17 14:13:40,2022-05-17 15:37:40
788,925,1206.27,2023-07-19 10:42:28,2023-07-19 12:23:28
789,138,577.97,2023-03-25 01:52:49,2023-03-25 03:49:49
790,5,2849.65,2022-03-10 13:30:10,2022-03-10 15:08:10
791,328,1346.0,2023-01-07 09:13:09,2023-01-07 10:36:09
792,417,25488.72,2023-02-08 15:34:04,2023-02-08 17:29:04
793,945,2379.06,2023-03-31 02:45:04,2023-03-31 03:18:04
794,36,33823.88,2023-07-18 14:14:29,2023-07-18 15:56:29
795,870,8099.9,2022-11-14 14:43:06,2022-11-14 15:47:06
796,774,882.67,2023-07-10 14:31:21,2023-07-10 15:49:21
797,839,5860.08,2022-03-24 08:46:59,2022-03-24 10:07:59
798,121,384.7,2023-06-24 18:36:10,2023-06-24 19:40:10
799,258,1599.08,2023-07-05 16:37:36,2023-07-05 17:13:36
800,132,4722.27,2022-03-23 17:12:02,2022-03-23 17:31:02
801,299,6500.2,2022-12-22 04:01:08,2022-12-22 04:52:08
