payment_id,order_id,amount,tax,provider,status,created_at,modified_at
285,285,26469.27,4764.47,MASTERCARD,Pending,2022-05-14 20:58:53,2022-05-15 08:33:53
286,286,11893.14,2140.77,MASTERCARD,Failed,2023-02-01 20:52:24,2023-02-01 20:54:24
287,287,16423.86,2956.29,MASTERCARD,Pending,2023-02-23 02:49:21,2023-02-23 06:19:21
288,288,49562.53,8921.26,MASTERCARD,Failed,2023-06-03 17:52:23,2023-06-04 08:35:23
289,289,3144.03,565.93,VISA,Pending,2023-06-03 21:35:51,2023-06-03 22:57:51
290,290,4311.42,776.06,VISA,Success,2022-01-15 23:26:57,2022-01-16 07:09:57
291,291,37218.8,6699.38,TROY,Failed,2023-11-08 22:07:09,2023-11-09 13:50:09
292,292,34029.27,6125.27,MASTERCARD,Pending,2022-06-28 03:03:35,2022-06-29 01:11:35
293,293,41204.74,7416.85,VISA,Success,2023-12-21 22:43:47,2023-12-22 14:29:47
294,294,2888.88,520.0,TROY,Pending,2022-11-16 21:55:13,2022-11-17 12:25:13
295,295,9755.32,1755.96,VISA,Pending,2023-12-25 12:50:46,2023-12-26 07:12:46
296,296,46336.79,8340.62,VISA,Failed,2022-02-19 02:38:53,2022-02-19 02:52:53
297,297,39776.74,7159.81,MASTERCARD,Failed,2022-06-04 08:48:12,2022-06-04 11:36:12
298,298,10860.14,1954.83,TROY,Pending,2023-10-10 10:58:38,2023-10-11 00:12:38
299,299,5214.24,938.56,VISA,Failed,2022-04-28 06:02:46,2022-04-28 23:52:46
300,300,14530.56,2615.5,VISA,Failed,2023-09-17 18:11:08,2023-09-17 18:37:08
301,301,46158.2,8308.48,MASTERCARD,Success,2022-11-02 12:37:14,2022-11-02 14:03:14
302,302,41947.87,7550.62,TROY,Success,2023-02-22 08:03:04,2023-02-22 15:56:04
303,303,35030.79,6305.54,MASTERCARD,Pending,2022-08-28 20:30:39,2022-08-29 16:23:39
304,304,46253.25,8325.58,TROY,Failed,2023-02-24 17:36:55,2023-02-25 00:24:55
305,305,47012.46,8462.24,TROY,Success,2022-10-28 04:32:45,2022-10-29 00:55:45
306,306,35462.25,6383.2,VISA,Pending,2022-03-03 08:49:38,2022-03-04 01:51:38
307,307,7574.01,1363.32,TROY,Pending,2023-03-24 23:50:37,2023-03-25 18:57:37
308,308,2075.59,373.61,TROY,Failed,2023-06-27 12:37:20,2023-06-27 21:14:20
309,309,40694.65,7325.04,VISA,Success,2022-07-04 03:02:30,2022-07-04 21:48:30
310,310,215.97,38.87,VISA,Pending,2022-07-16 06:38:32,2022-07-17 05:47:32
311,311,48179.88,8672.38,TROY,Failed,2023-05-08 09:40:42,2023-05-08 13:39:42
312,312,24457.96,4402.43,TROY,Pending,2023-05-30 11:06:38,2023-05-30 12:29:38
313,313,16659.01,2998.62,VISA,Pending,2022-08-07 10:33:15,2022-08-07 22:49:15
314,314,24193.91,4354.9,VISA,Failed,2022-08-07 19:10:12,2022-08-08 08:16:12
315,315,26769.17,4818.45,VISA,Failed,2022-04-18 04:28:27,2022-04-18 04:49:27
316,316,38473.47,6925.22,TROY,Success,2023-10-31 17:18:37,2023-10-31 21:07:37
317,317,31573.59,5683.25,TROY,Failed,2022-06-21 23:32:25,2022-06-22 04:11:25
318,318,20579.59,3704.33,VISA,Pending,2022-06-06 18:58:45,2022-06-07 14:28:45
319,319,13507.36,2431.32,MASTERCARD,Success,2022-04-05 01:15:02,2022-04-05 04:33:02
320,320,43956.78,7912.22,TROY,Failed,2022-06-29 06:30:55,2022-06-30 01:49:55
321,321,24302.25,4374.4,VISA,Pending,2023-05-01 11:42:09,2023-05-01 21:33:09
322,322,26051.94,4689.35,MASTERCARD,Success,2023-11-26 23:03:25,2023-11-27 03:42:25
323,323,13421.26,2415.83,MASTERCARD,Success,2023-06-02 07:06:17,2023-06-02 19:49:17
324,324,31840.37,5731.27,VISA,Failed,2022-03-24 06:21:27,2022-03-25 01:09:27
325,325,8633.54,1554.04,TROY,Pending,2022-03-18 22:31:56,2022-03-19 18:42:56
326,326,12346.04,2222.29,TROY,Pending,2022-05-03 21:17:23,2022-05-04 00:29:23
327,327,5527.62,994.97,TROY,Success,2023-07-12 19:46:39,2023-07-12 20:20:39
328,328,20994.95,3779.09,VISA,Failed,2023-03-27 08:40:28,2023-03-28 00:25:28
329,329,11545.65,2078.22,MASTERCARD,Success,2022-10-31 02:50:45,2022-10-31 04:53:45
330,330,8273.08,1489.15,MASTERCARD,Pending,2022-12-18 07:55:22,2022-12-18 19:54:22
331,331,41744.68,7514.04,VISA,Success,2023-12-29 13:08:51,2023-12-30 05:59:51
332,332,5632.34,1013.82,TROY,Success,2022-08-19 02:19:15,2022-08-19 07:08:15
333,333,37218.47,6699.32,MASTERCARD,Pending,2023-11-06 07:55:01,2023-11-07 04:58:01
334,334,5162.41,929.23,MASTERCARD,Failed,2022-08-03 19:16:38,2022-08-03 21:12:38
335,335,18206.81,3277.23,TROY,Failed,2023-06-06 16:39:22,2023-06-07 05:59:22
336,336,42544.98,7658.1,TROY,Pending,2023-11-18 05:13:11,2023-11-18 14:14:11
337,337,17716.42,3188.96,TROY,Success,2023-12-13 21:07:41,2023-12-14 14:55:41
338,338,32480.39,5846.47,TROY,Success,2023-02-04 14:25:28,2023-02-05 02:09:28
339,339,19300.02,3474.0,MASTERCARD,Pending,2022-12-17 16:52:16,2022-12-18 03:47:16
340,340,35830.69,6449.52,VISA,Success,2022-02-27 10:38:22,2022-02-27 19:00:22
341,341,20504.75,3690.86,MASTERCARD,Success,2023-11-24 06:03:13,2023-11-24 22:29:13
342,342,10562.96,1901.33,TROY,Success,2023-09-03 17:47:34,2023-09-03 18:16:34
343,343,8182.59,1472.87,TROY,Failed,2023-12-31 06:55:39,2024-01-01 03:02:39
344,344,8694.22,1564.96,TROY,Success,2023-07-22 06:41:18,2023-07-23 02:36:18
345,345,22180.93,3992.57,TROY,Success,2023-09-03 16:04:11,2023-09-04 03:44:11
346,346,26089.6,4696.13,TROY,Pending,2022-11-03 10:22:16,2022-11-04 07:08:16
347,347,13236.33,2382.54,VISA,Failed,2023-06-21 08:57:27,2023-06-21 11:28:27
348,348,32691.47,5884.46,VISA,Failed,2023-09-27 09:27:50,2023-09-28 08:31:50
349,349,43330.23,7799.44,TROY,Failed,2022-05-31 18:02:32,2022-06-01 16:02:32
350,350,40081.29,7214.63,MASTERCARD,Success,2022-11-21 06:07:31,2022-11-21 09:14:31
351,351,17030.88,3065.56,MASTERCARD,Failed,2022-07-13 08:11:23,2022-07-13 22:27:23
352,352,46264.53,8327.62,MASTERCARD,Failed,2023-04-26 16:23:45,2023-04-27 01:54:45
353,353,42250.02,7605.0,TROY,Success,2023-08-17 13:17:34,2023-08-18 10:50:34
354,354,44106.08,7939.09,VISA,Success,2022-02-17 20:13:24,2022-02-18 18:03:24
355,355,40133.16,7223.97,VISA,Pending,2023-08-10 08:43:19,2023-08-10 18:20:19
356,356,38520.98,6933.78,MASTERCARD,Success,2022-05-20 06:03:09,2022-05-20 21:09:09
357,357,42114.16,7580.55,TROY,Pending,2023-12-30 19:22:23,2023-12-31 10:24:23
358,358,29763.3,5357.39,VISA,Pending,2023-08-05 18:14:26,2023-08-06 01:46:26
359,359,2367.88,426.22,MASTERCARD,Success,2022-08-29 09:31:16,2022-08-29 21:22:16
360,360,15289.2,2752.06,TROY,Failed,2023-10-11 02:25:22,2023-10-11 17:32:22
361,361,21510.08,3871.81,MASTERCARD,Failed,2023-09-02 15:36:36,2023-09-03 03:51:36
362,362,49826.98,8968.86,TROY,Failed,2023-10-11 04:48:50,2023-10-11 06:15:50
363,363,24659.41,4438.69,VISA,Success,2023-08-20 04:29:55,2023-08-20 07:26:55
364,364,11457.25,2062.3,MASTERCARD,Pending,2022-12-05 15:44:26,2022-12-06 08:43:26
365,365,37542.67,6757.68,MASTERCARD,Failed,2022-05-07 11:28:13,2022-05-07 12:28:13
366,366,4933.57,888.04,TROY,Failed,2022-09-10 11:50:55,2022-09-11 07:22:55
367,367,35183.14,6332.97,TROY,Success,2023-08-20 18:41:18,2023-08-21 07:05:18
368,368,4467.57,804.16,VISA,Failed,2022-06-13 11:22:45,2022-06-13 20:09:45
369,369,6887.54,1239.76,TROY,Failed,2022-06-09 10:51:42,2022-06-10 03:23:42
370,370,29057.68,5230.38,MASTERCARD,Failed,2022-01-10 09:50:38,2022-01-10 16:55:38
371,371,22429.42,4037.3,MASTERCARD,Pending,2022-03-12 21:03:49,2022-03-13 08:31:49
372,372,18659.2,3358.66,TROY,Failed,2022-09-02 07:17:10,2022-09-02 19:12:10
373,373,14465.21,2603.74,TROY,Success,2023-12-06 01:08:05,2023-12-06 12:41:05
374,374,8879.63,1598.33,VISA,Failed,2023-08-15 16:34:33,2023-08-16 06:28:33
375,375,17001.38,3060.25,MASTERCARD,Failed,2022-01-31 17:24:29,2022-02-01 11:51:29
376,376,28664.39,5159.59,TROY,Pending,2022-05-10 01:55:26,2022-05-10 11:37:26
377,377,47755.18,8595.93,MASTERCARD,Pending,2023-12-25 07:15:18,2023-12-26 04:16:18
378,378,15583.91,2805.1,VISA,Success,2023-06-27 15:24:40,2023-06-28 12:07:40
379,379,45147.78,8126.6,MASTERCARD,Failed,2022-12-11 06:14:24,2022-12-11 13:38:24
380,380,48141.58,8665.48,VISA,Pending,2023-08-26 07:21:11,2023-08-27 01:42:11
381,381,41037.69,7386.78,TROY,Pending,2022-04-29 06:44:33,2022-04-30 06:02:33
382,382,11822.63,2128.07,MASTERCARD,Success,2022-10-15 10:10:10,2022-10-15 17:03:10
383,383,15843.33,2851.8,TROY,Success,2022-05-07 03:46:59,2022-05-07 08:52:59
384,384,11800.31,2124.06,MASTERCARD,Success,2022-05-18 09:40:19,2022-05-18 16:21:19
385,385,17415.1,3134.72,MASTERCARD,Success,2023-01-06 17:56:08,2023-01-07 11:58:08
386,386,36146.17,6506.31,TROY,Failed,2022-07-15 00:49:15,2022-07-15 15:21:15
387,387,5083.18,914.97,VISA,Failed,2022-06-17 02:08:26,2022-06-17 07:08:26
388,388,10246.25,1844.32,VISA,Pending,2023-07-08 19:03:28,2023-07-09 00:39:28
389,389,21021.48,3783.87,VISA,Failed,2023-04-16 13:26:47,2023-04-16 14:49:47
390,390,24356.33,4384.14,VISA,Success,2022-07-05 18:58:02,2022-07-05 22:14:02
391,391,21009.41,3781.69,TROY,Success,2022-09-29 17:05:25,2022-09-30 01:29:25
392,392,11107.15,1999.29,VISA,Success,2023-11-03 10:57:58,2023-11-03 21:53:58
393,393,23105.09,4158.92,TROY,Pending,2022-11-28 05:46:43,2022-11-28 13:49:43
394,394,14510.88,2611.96,VISA,Success,2023-06-29 19:27:48,2023-06-30 18:35:48
395,395,40196.44,7235.36,TROY,Pending,2023-03-24 18:05:57,2023-03-25 08:53:57
396,396,41588.99,7486.02,TROY,Success,2023-07-12 22:59:13,2023-07-13 02:45:13
397,397,22339.26,4021.07,MASTERCARD,Failed,2022-07-07 15:06:22,2022-07-08 05:18:22
398,398,49848.42,8972.72,TROY,Pending,2022-10-21 07:58:12,2022-10-21 20:38:12
399,399,25562.21,4601.2,MASTERCARD,Failed,2022-09-16 14:47:23,2022-09-17 09:09:23
400,400,18961.97,3413.15,VISA,Success,2023-07-04 01:26:04,2023-07-04 10:42:04
401,401,33534.84,6036.27,VISA,Pending,2022-11-03 08:48:27,2022-11-03 17:13:27
402,402,42836.64,7710.6,MASTERCARD,Pending,2023-12-17 00:17:25,2023-12-17 23:41:25
403,403,19186.82,3453.63,TROY,Success,2022-12-02 06:31:58,2022-12-02 08:00:58
404,404,9930.21,1787.44,VISA,Failed,2022-07-04 18:13:02,2022-07-04 19:22:02
405,405,20042.84,3607.71,VISA,Pending,2023-02-21 06:44:14,2023-02-21 16:42:14
406,406,44981.57,8096.68,TROY,Success,2022-04-05 19:45:45,2022-04-05 20:09:45
407,407,17508.73,3151.57,VISA,Failed,2023-11-26 14:10:31,2023-11-27 09:34:31
408,408,10935.79,1968.44,VISA,Failed,2022-10-29 06:05:33,2022-10-29 19:10:33
409,409,16890.83,3040.35,VISA,Pending,2022-06-27 00:31:55,2022-06-27 21:57:55
410,410,36158.37,6508.51,VISA,Pending,2022-12-13 03:42:56,2022-12-14 01:54:56
411,411,9304.38,1674.79,TROY,Pending,2023-10-14 22:26:46,2023-10-15 09:24:46
412,412,5524.28,994.37,VISA,Failed,2023-09-12 05:18:18,2023-09-12 12:12:18
413,413,28195.98,5075.28,TROY,Pending,2022-03-15 00:28:53,2022-03-15 06:53:53
414,414,31573.81,5683.29,MASTERCARD,Success,2022-02-08 06:44:12,2022-02-08 23:10:12
415,415,36382.8,6548.9,TROY,Success,2022-10-26 20:21:49,2022-10-27 13:27:49
416,416,46476.67,8365.8,VISA,Success,2022-03-22 13:48:24,2022-03-23 08:00:24
417,417,20747.4,3734.53,VISA,Pending,2022-02-19 21:42:36,2022-02-20 09:04:36
418,418,7581.02,1364.58,TROY,Success,2022-09-07 04:55:47,2022-09-08 03:18:47
419,419,38733.59,6972.05,TROY,Failed,2023-05-07 19:03:11,2023-05-08 06:42:11
420,420,47468.87,8544.4,VISA,Success,2022-04-03 16:14:11,2022-04-03 21:49:11
421,421,25434.44,4578.2,VISA,Failed,2023-06-26 01:50:38,2023-06-26 19:26:38
422,422,36935.04,6648.31,VISA,Success,2022-10-31 16:39:39,2022-11-01 08:57:39
423,423,46767.22,8418.1,TROY,Pending,2023-05-22 21:17:16,2023-05-23 12:43:16
424,424,35328.39,6359.11,MASTERCARD,Pending,2023-07-16 13:04:34,2023-07-17 12:53:34
425,425,980.55,176.5,VISA,Success,2023-06-18 20:02:00,2023-06-19 10:04:00
426,426,33747.28,6074.51,TROY,Success,2023-06-10 03:04:07,2023-06-10 07:08:07
427,427,28832.85,5189.91,TROY,Pending,2022-12-21 17:01:55,2022-12-22 07:09:55
428,428,26217.98,4719.24,TROY,Pending,2023-10-15 13:03:15,2023-10-16 05:45:15
429,429,44940.34,8089.26,TROY,Success,2023-04-24 23:28:18,2023-04-25 12:07:18
430,430,49846.91,8972.44,VISA,Success,2022-09-29 11:35:08,2022-09-30 08:55:08
431,431,24431.22,4397.62,TROY,Pending,2022-07-03 03:25:23,2022-07-03 08:55:23
432,432,4852.67,873.48,MASTERCARD,Success,2022-05-01 10:20:10,2022-05-01 21:43:10
433,433,12843.43,2311.82,TROY,Success,2023-01-10 16:53:52,2023-01-11 14:22:52
434,434,19510.5,3511.89,TROY,Pending,2022-06-12 14:30:23,2022-06-13 06:17:23
435,435,11871.18,2136.81,VISA,Success,2022-07-27 00:31:13,2022-07-27 09:56:13
436,436,1027.28,184.91,TROY,Pending,2023-08-12 09:43:58,2023-08-13 07:03:58
437,437,40171.48,7230.87,MASTERCARD,Pending,2022-11-28 07:29:02,2022-11-28 16:40:02
438,438,5794.68,1043.04,MASTERCARD,Failed,2023-07-01 19:18:24,2023-07-02 01:28:24
439,439,10215.43,1838.78,MASTERCARD,Failed,2023-07-03 08:31:07,2023-07-03 19:19:07
440,440,14053.88,2529.7,VISA,Success,2023-12-01 12:52:01,2023-12-02 06:29:01
441,441,42169.16,7590.45,VISA,Failed,2022-08-30 23:57:05,2022-08-31 07:25:05
442,442,13822.86,2488.11,MASTERCARD,Success,2022-09-12 10:58:49,2022-09-13 00:29:49
443,443,49040.85,8827.35,TROY,Success,2022-09-02 19:10:05,2022-09-02 22:12:05
444,444,23855.53,4294.0,MASTERCARD,Failed,2022-12-28 19:33:59,2022-12-29 04:22:59
445,445,11472.61,2065.07,MASTERCARD,Pending,2023-07-31 00:11:13,2023-07-31 15:13:13
446,446,45299.14,8153.85,TROY,Failed,2023-10-01 03:42:18,2023-10-01 23:21:18
447,447,29888.41,5379.91,VISA,Pending,2022-10-16 01:45:09,2022-10-16 16:55:09
448,448,26320.66,4737.72,TROY,Success,2022-02-25 05:21:07,2022-02-25 07:24:07
449,449,16004.62,2880.83,VISA,Success,2022-01-25 16:14:47,2022-01-26 11:51:47
450,450,21408.21,3853.48,VISA,Failed,2023-03-10 13:28:28,2023-03-10 20:42:28
451,451,13481.04,2426.59,MASTERCARD,Pending,2022-10-27 15:01:01,2022-10-28 08:37:01
452,452,15954.36,2871.78,TROY,Failed,2023-03-26 05:36:00,2023-03-27 00:24:00
453,453,44244.16,7963.95,MASTERCARD,Pending,2022-06-23 17:29:47,2022-06-24 12:16:47
454,454,44782.36,8060.82,TROY,Failed,2022-06-19 15:25:15,2022-06-20 13:39:15
455,455,44646.37,8036.35,TROY,Failed,2022-10-07 12:00:36,2022-10-07 23:19:36
456,456,11640.35,2095.26,TROY,Pending,2023-11-11 07:11:08,2023-11-11 11:14:08
457,457,8844.84,1592.07,TROY,Pending,2023-06-18 01:14:33,2023-06-18 03:23:33
458,458,23983.0,4316.94,TROY,Failed,2022-02-19 13:21:36,2022-02-20 08:07:36
459,459,35391.22,6370.42,VISA,Failed,2023-02-26 10:47:52,2023-02-26 14:26:52
460,460,6553.4,1179.61,VISA,Success,2023-08-04 10:40:22,2023-08-05 00:38:22
461,461,23923.05,4306.15,VISA,Failed,2023-05-31 18:38:15,2023-06-01 18:34:15
462,462,33213.02,5978.34,TROY,Success,2022-07-20 00:14:36,2022-07-20 18:40:36
463,463,30519.28,5493.47,VISA,Failed,2023-09-02 19:22:31,2023-09-03 13:33:31
464,464,33638.18,6054.87,MASTERCARD,Failed,2023-05-25 17:43:45,2023-05-26 04:08:45
465,465,20291.87,3652.54,MASTERCARD,Pending,2023-07-14 17:04:48,2023-07-14 22:24:48
466,466,2571.28,462.83,TROY,Success,2022-02-22 22:33:46,2022-02-23 01:02:46
467,467,13259.06,2386.63,VISA,Failed,2022-07-07 13:06:19,2022-07-07 16:09:19
468,468,42660.56,7678.9,MASTERCARD,Success,2022-09-21 10:43:37,2022-09-21 12:50:37
469,469,23735.8,4272.44,MASTERCARD,Failed,2022-11-16 03:28:20,2022-11-16 23:06:20
470,470,33561.26,6041.03,VISA,Failed,2023-03-21 12:45:02,2023-03-22 10:40:02
471,471,15645.69,2816.22,TROY,Success,2022-03-10 07:40:02,2022-03-10 09:40:02
472,472,17869.78,3216.56,VISA,Failed,2022-11-24 03:36:07,2022-11-24 17:25:07
473,473,38464.68,6923.64,TROY,Success,2023-09-16 23:13:17,2023-09-17 00:28:17
474,474,37806.57,6805.18,MASTERCARD,Pending,2023-10-06 10:26:41,2023-10-06 23:39:41
475,475,17323.3,3118.19,MASTERCARD,Success,2022-11-20 10:32:41,2022-11-21 08:57:41
476,476,3757.97,676.43,MASTERCARD,Failed,2023-10-27 17:35:13,2023-10-28 07:49:13
477,477,45008.83,8101.59,VISA,Success,2023-01-22 16:05:17,2023-01-23 05:42:17
478,478,4094.65,737.04,MASTERCARD,Failed,2022-12-03 16:03:13,2022-12-04 12:54:13
479,479,29330.57,5279.5,TROY,Success,2022-11-24 17:17:04,2022-11-25 00:12:04
480,480,46248.23,8324.68,MASTERCARD,Pending,2022-01-11 14:55:09,2022-01-12 12:36:09
481,481,35498.11,6389.66,VISA,Pending,2023-10-24 04:20:56,2023-10-24 10:02:56
482,482,22243.8,4003.88,MASTERCARD,Failed,2022-06-26 15:22:43,2022-06-26 18:37:43
483,483,1013.49,182.43,MASTERCARD,Failed,2022-04-24 07:37:21,2022-04-25 05:34:21
484,484,18770.12,3378.62,VISA,Pending,2023-10-27 16:34:17,2023-10-28 11:03:17
485,485,4461.18,803.01,VISA,Success,2022-11-26 15:52:00,2022-11-27 14:32:00
486,486,22184.57,3993.22,VISA,Pending,2023-08-29 05:55:13,2023-08-29 06:11:13
487,487,4916.94,885.05,TROY,Failed,2022-03-28 05:09:01,2022-03-29 01:31:01
488,488,9602.6,1728.47,MASTERCARD,Pending,2022-08-24 07:32:35,2022-08-25 05:58:35
489,489,13103.43,2358.62,TROY,Pending,2023-05-09 21:16:11,2023-05-09 21:30:11
490,490,10095.28,1817.15,TROY,Pending,2023-06-22 09:12:37,2023-06-22 23:26:37
491,491,23270.73,4188.73,TROY,Success,2023-12-04 14:25:25,2023-12-05 01:32:25
492,492,31473.39,5665.21,VISA,Pending,2023-02-21 11:20:01,2023-02-22 10:43:01
493,493,44255.42,7965.98,VISA,Success,2022-09-14 02:04:54,2022-09-14 18:23:54
494,494,24795.81,4463.25,TROY,Pending,2023-08-22 16:49:06,2023-08-22 18:52:06
495,495,35645.06,6416.11,MASTERCARD,Failed,2022-01-19 03:46:44,2022-01-19 18:16:44
496,496,23632.31,4253.82,TROY,Pending,2023-11-22 14:18:32,2023-11-22 15:07:32
497,497,25142.61,4525.67,MASTERCARD,Pending,2023-03-06 17:02:21,2023-03-07 02:27:21
498,498,7957.58,1432.36,TROY,Failed,2022-10-17 17:21:33,2022-10-18 14:48:33
499,499,48534.94,8736.29,VISA,Failed,2022-10-03 07:13:56,2022-10-03 15:26:56
500,500,8756.07,1576.09,MASTERCARD,Pending,2022-07-10 22:03:17,2022-07-11 06:04:17
501,501,475.89,85.66,VISA,Success,2023-04-27 17:16:55,2023-04-28 02:41:55
502,502,29695.64,5345.22,VISA,Success,2023-11-22 01:19:19,2023-11-22 14:39:19
503,503,6932.63,1247.87,MASTERCARD,Pending,2022-05-22 14:59:27,2022-05-23 00:21:27
504,504,9695.88,1745.26,MASTERCARD,Success,2022-07-24 15:11:27,2022-07-25 12:59:27
505,505,19666.26,3539.93,VISA,Failed,2023-09-19 03:17:18,2023-09-20 02:10:18
506,506,39475.03,7105.51,VISA,Success,2023-10-09 20:02:52,2023-10-10 08:33:52
507,507,46499.79,8369.96,MASTERCARD,Pending,2023-06-07 20:23:04,2023-06-08 02:00:04
508,508,30717.48,5529.15,VISA,Failed,2022-04-14 09:53:34,2022-04-14 11:23:34
509,509,10754.38,1935.79,MASTERCARD,Failed,2022-03-05 15:13:54,2022-03-06 01:48:54
510,510,24900.94,4482.17,TROY,Pending,2022-01-12 23:41:55,2022-01-13 02:41:55
511,511,5447.08,980.47,VISA,Success,2022-07-11 23:07:56,2022-07-12 20:18:56
512,512,28183.81,5073.09,VISA,Failed,2023-02-03 11:22:07,2023-02-03 14:52:07
513,513,20548.44,3698.72,VISA,Failed,2022-04-20 15:42:17,2022-04-21 05:16:17
514,514,29615.72,5330.83,VISA,Failed,2023-06-16 21:23:21,2023-06-17 14:59:21
515,515,48562.74,8741.29,VISA,Success,2022-08-30 18:51:47,2022-08-31 12:28:47
516,516,40886.79,7359.62,VISA,Pending,2023-07-30 00:03:57,2023-07-30 01:02:57
517,517,46868.93,8436.41,TROY,Failed,2022-02-24 20:29:50,2022-02-25 07:51:50
518,518,40369.12,7266.44,TROY,Success,2022-06-22 03:14:55,2022-06-22 11:05:55
519,519,12157.65,2188.38,VISA,Pending,2022-07-01 10:42:10,2022-07-01 12:37:10
520,520,22327.76,4019.0,MASTERCARD,Failed,2023-12-31 13:51:00,2023-12-31 22:13:00
521,521,8250.75,1485.13,VISA,Success,2022-07-01 23:45:59,2022-07-02 22:45:59
522,522,21813.22,3926.38,TROY,Pending,2022-12-18 02:47:20,2022-12-18 07:16:20
523,523,1070.72,192.73,TROY,Pending,2022-12-25 13:04:51,2022-12-25 20:16:51
524,524,49592.6,8926.67,VISA,Pending,2023-01-06 03:12:30,2023-01-06 15:13:30
525,525,23651.28,4257.23,TROY,Pending,2022-01-15 08:51:15,2022-01-15 16:00:15
526,526,26283.47,4731.02,TROY,Success,2023-08-09 21:39:14,2023-08-10 15:36:14
527,527,14403.17,2592.57,TROY,Failed,2022-05-21 00:35:07,2022-05-21 08:02:07
528,528,19578.41,3524.11,VISA,Success,2023-04-08 01:52:33,2023-04-08 22:50:33
529,529,31182.68,5612.88,VISA,Failed,2022-08-13 08:03:49,2022-08-13 19:59:49
530,530,9595.86,1727.25,VISA,Pending,2023-08-18 18:52:26,2023-08-19 02:09:26
531,531,15980.78,2876.54,VISA,Failed,2022-11-07 10:08:28,2022-11-07 11:23:28
532,532,23369.53,4206.52,VISA,Success,2022-02-09 04:42:07,2022-02-09 16:28:07
533,533,12071.68,2172.9,VISA,Pending,2023-01-02 15:55:27,2023-01-03 00:05:27
534,534,11926.07,2146.69,MASTERCARD,Success,2023-06-25 23:52:18,2023-06-26 12:50:18
535,535,35248.7,6344.77,MASTERCARD,Pending,2022-08-29 18:32:40,2022-08-30 00:50:40
536,536,41818.06,7527.25,MASTERCARD,Pending,2022-03-30 13:47:02,2022-03-31 02:20:02
537,537,8416.3,1514.93,VISA,Pending,2022-12-17 08:39:25,2022-12-17 23:18:25
538,538,31215.11,5618.72,MASTERCARD,Failed,2023-06-15 07:17:38,2023-06-15 07:56:38
539,539,47812.08,8606.17,VISA,Pending,2022-05-30 08:16:06,2022-05-30 08:49:06
540,540,37281.05,6710.59,TROY,Success,2023-03-13 17:31:58,2023-03-14 16:22:58
541,541,42191.97,7594.55,MASTERCARD,Failed,2022-10-31 21:00:42,2022-11-01 18:32:42
542,542,22086.42,3975.56,VISA,Success,2022-07-04 10:00:02,2022-07-05 09:38:02
543,543,34847.6,6272.57,TROY,Failed,2023-12-04 00:47:56,2023-12-04 22:19:56
544,544,42980.29,7736.45,MASTERCARD,Success,2022-06-25 21:36:04,2022-06-26 09:20:04
545,545,2532.13,455.78,MASTERCARD,Pending,2022-07-16 01:29:16,2022-07-16 13:39:16
546,546,18833.99,3390.12,MASTERCARD,Failed,2022-08-24 18:23:22,2022-08-25 06:27:22
547,547,6487.32,1167.72,VISA,Pending,2023-06-01 13:48:27,2023-06-01 17:56:27
548,548,32318.47,5817.32,TROY,Success,2023-06-13 12:18:57,2023-06-14 08:22:57
549,549,35034.38,6306.19,VISA,Pending,2022-09-20 22:23:05,2022-09-21 07:23:05
550,550,12693.76,2284.88,TROY,Success,2023-03-27 04:43:06,2023-03-27 20:30:06
551,551,30628.15,5513.07,TROY,Failed,2023-02-09 02:07:19,2023-02-09 05:09:19
552,552,9034.9,1626.28,VISA,Success,2022-10-17 00:00:16,2022-10-17 13:45:16
553,553,12831.56,2309.68,VISA,Failed,2022-05-19 01:11:11,2022-05-20 01:11:11
554,554,3963.18,713.37,TROY,Pending,2023-07-16 02:37:20,2023-07-16 14:30:20
555,555,8317.07,1497.07,MASTERCARD,Success,2023-08-29 09:26:18,2023-08-30 08:51:18
556,556,27963.83,5033.49,VISA,Success,2023-11-20 07:52:49,2023-11-20 20:58:49
557,557,38857.4,6994.33,VISA,Pending,2022-09-02 02:01:37,2022-09-02 08:48:37
558,558,47791.24,8602.42,TROY,Failed,2022-03-28 04:06:31,2022-03-29 03:46:31
559,559,1349.99,243.0,MASTERCARD,Failed,2022-06-10 21:21:17,2022-06-11 18:44:17
560,560,9201.48,1656.27,VISA,Pending,2023-12-18 09:25:49,2023-12-19 01:46:49
561,561,24185.59,4353.41,VISA,Failed,2022-01-03 00:46:12,2022-01-03 09:45:12
562,562,36549.86,6578.97,TROY,Pending,2022-11-01 11:16:52,2022-11-02 08:05:52
563,563,38262.35,6887.22,VISA,Success,2023-05-11 08:43:09,2023-05-11 09:15:09
564,564,25861.5,4655.07,VISA,Success,2023-05-18 13:26:36,2023-05-19 06:26:36
565,565,41339.16,7441.05,TROY,Success,2022-05-09 08:50:06,2022-05-09 19:20:06
566,566,1913.45,344.42,TROY,Pending,2023-10-14 02:57:47,2023-10-14 14:09:47
567,567,10965.1,1973.72,TROY,Pending,2023-05-01 04:30:30,2023-05-01 10:18:30
568,568,27155.72,4888.03,VISA,Success,2022-08-06 22:34:25,2022-08-07 08:31:25
569,569,5728.64,1031.16,MASTERCARD,Failed,2022-05-07 20:00:09,2022-05-07 23:40:09
570,570,14609.79,2629.76,MASTERCARD,Failed,2022-08-29 02:08:29,2022-08-29 22:37:29
571,571,35155.88,6328.06,TROY,Failed,2023-06-16 08:36:57,2023-06-17 01:28:57
